
 sfworker.cc l261 tx_time 3.364777, tti 4904, rnti 70
 sfworker.cc l261 tx_time 6.024780, tti 7564, rnti 70
 sfworker.cc l261 tx_time 6.064780, tti 7604, rnti 70
 sfworker.cc l261 tx_time 6.104780, tti 7644, rnti 70
 sfworker.cc l261 tx_time 6.144780, tti 7684, rnti 70
 sfworker.cc l261 tx_time 6.184780, tti 7724, rnti 70
 sfworker.cc l261 tx_time 6.224780, tti 7764, rnti 70
 sfworker.cc l261 tx_time 6.264780, tti 7804, rnti 70
 sfworker.cc l261 tx_time 6.304780, tti 7844, rnti 70
 sfworker.cc l261 tx_time 6.344780, tti 7884, rnti 70
 sfworker.cc l261 tx_time 6.384780, tti 7924, rnti 70
 sfworker.cc l261 tx_time 6.424780, tti 7964, rnti 70
 sfworker.cc l261 tx_time 6.464780, tti 8004, rnti 70
 sfworker.cc l261 tx_time 6.504780, tti 8044, rnti 70
 sfworker.cc l261 tx_time 6.544780, tti 8084, rnti 70
 sfworker.cc l261 tx_time 6.584780, tti 8124, rnti 70
 sfworker.cc l261 tx_time 6.624780, tti 8164, rnti 70
 sfworker.cc l261 tx_time 6.664780, tti 8204, rnti 70
 sfworker.cc l261 tx_time 6.704780, tti 8244, rnti 70
 sfworker.cc l261 tx_time 6.744780, tti 8284, rnti 70
 sfworker.cc l261 tx_time 6.784781, tti 8324, rnti 70
 sfworker.cc l261 tx_time 6.824781, tti 8364, rnti 70
 sfworker.cc l261 tx_time 6.864781, tti 8404, rnti 70
 sfworker.cc l261 tx_time 6.904781, tti 8444, rnti 70
 sfworker.cc l261 tx_time 6.944781, tti 8484, rnti 70
 sfworker.cc l261 tx_time 6.984781, tti 8524, rnti 70
 sfworker.cc l261 tx_time 7.024781, tti 8564, rnti 70
 sfworker.cc l261 tx_time 7.064781, tti 8604, rnti 70
 sfworker.cc l261 tx_time 7.104781, tti 8644, rnti 70
 sfworker.cc l261 tx_time 7.144781, tti 8684, rnti 70
 sfworker.cc l261 tx_time 7.184781, tti 8724, rnti 70
 sfworker.cc l261 tx_time 7.224781, tti 8764, rnti 70
 sfworker.cc l261 tx_time 7.264781, tti 8804, rnti 70
 sfworker.cc l261 tx_time 7.304781, tti 8844, rnti 70
 sfworker.cc l261 tx_time 7.344781, tti 8884, rnti 70
 sfworker.cc l261 tx_time 7.384781, tti 8924, rnti 70
 sfworker.cc l261 tx_time 7.424781, tti 8964, rnti 70
 sfworker.cc l261 tx_time 7.464781, tti 9004, rnti 70
 sfworker.cc l261 tx_time 7.504781, tti 9044, rnti 70
 sfworker.cc l261 tx_time 7.544781, tti 9084, rnti 70
 sfworker.cc l261 tx_time 7.584781, tti 9124, rnti 70
 sfworker.cc l261 tx_time 7.624781, tti 9164, rnti 70
 sfworker.cc l261 tx_time 7.664781, tti 9204, rnti 70
 sfworker.cc l261 tx_time 7.704782, tti 9244, rnti 70
 sfworker.cc l261 tx_time 7.744782, tti 9284, rnti 70
 sfworker.cc l261 tx_time 7.784782, tti 9324, rnti 70
 sfworker.cc l261 tx_time 7.824782, tti 9364, rnti 70
 sfworker.cc l261 tx_time 7.864782, tti 9404, rnti 70
 sfworker.cc l261 tx_time 7.904782, tti 9444, rnti 70
 sfworker.cc l261 tx_time 7.944782, tti 9484, rnti 70
 sfworker.cc l261 tx_time 7.984782, tti 9524, rnti 70
 sfworker.cc l261 tx_time 8.024782, tti 9564, rnti 70
 sfworker.cc l261 tx_time 8.064782, tti 9604, rnti 70
 sfworker.cc l261 tx_time 8.104782, tti 9644, rnti 70
 sfworker.cc l261 tx_time 8.144782, tti 9684, rnti 70
 sfworker.cc l261 tx_time 8.184782, tti 9724, rnti 70
 sfworker.cc l261 tx_time 8.224782, tti 9764, rnti 70
 sfworker.cc l261 tx_time 8.264782, tti 9804, rnti 70
 sfworker.cc l261 tx_time 8.304782, tti 9844, rnti 70
 sfworker.cc l261 tx_time 8.344782, tti 9884, rnti 70
 sfworker.cc l261 tx_time 8.384782, tti 9924, rnti 70
 sfworker.cc l261 tx_time 8.424782, tti 9964, rnti 70
 sfworker.cc l261 tx_time 8.464782, tti 10004, rnti 70
 sfworker.cc l261 tx_time 8.504782, tti 10044, rnti 70
 sfworker.cc l261 tx_time 8.544782, tti 10084, rnti 70
 sfworker.cc l261 tx_time 8.584782, tti 10124, rnti 70
 sfworker.cc l261 tx_time 8.624782, tti 10164, rnti 70
 sfworker.cc l261 tx_time 8.664782, tti 10204, rnti 70
 sfworker.cc l261 tx_time 8.704783, tti 4, rnti 70
 sfworker.cc l261 tx_time 8.744783, tti 44, rnti 70
 sfworker.cc l261 tx_time 8.784783, tti 84, rnti 70
 sfworker.cc l261 tx_time 8.824783, tti 124, rnti 70
 sfworker.cc l261 tx_time 8.864783, tti 164, rnti 70
 sfworker.cc l261 tx_time 8.904783, tti 204, rnti 70
 sfworker.cc l261 tx_time 8.944783, tti 244, rnti 70
 sfworker.cc l261 tx_time 8.984783, tti 284, rnti 70
 sfworker.cc l261 tx_time 9.024783, tti 324, rnti 70
 sfworker.cc l261 tx_time 9.064783, tti 364, rnti 70
 sfworker.cc l261 tx_time 9.104783, tti 404, rnti 70
 sfworker.cc l261 tx_time 9.144783, tti 444, rnti 70
 sfworker.cc l261 tx_time 9.184783, tti 484, rnti 70
 sfworker.cc l261 tx_time 9.224783, tti 524, rnti 70
 sfworker.cc l261 tx_time 9.264783, tti 564, rnti 70
 sfworker.cc l261 tx_time 9.304783, tti 604, rnti 70
 sfworker.cc l261 tx_time 9.344783, tti 644, rnti 70
 sfworker.cc l261 tx_time 9.384783, tti 684, rnti 70
 sfworker.cc l261 tx_time 9.424783, tti 724, rnti 70
 sfworker.cc l261 tx_time 9.464783, tti 764, rnti 70
 sfworker.cc l261 tx_time 9.504783, tti 804, rnti 70
 sfworker.cc l261 tx_time 9.544783, tti 844, rnti 70
 sfworker.cc l261 tx_time 9.584784, tti 884, rnti 70
 sfworker.cc l261 tx_time 9.624784, tti 924, rnti 70
 sfworker.cc l261 tx_time 9.664784, tti 964, rnti 70
 sfworker.cc l261 tx_time 9.704784, tti 1004, rnti 70
 sfworker.cc l261 tx_time 9.744784, tti 1044, rnti 70
 sfworker.cc l261 tx_time 9.784784, tti 1084, rnti 70
 sfworker.cc l261 tx_time 9.824784, tti 1124, rnti 70
 sfworker.cc l261 tx_time 9.864784, tti 1164, rnti 70
 sfworker.cc l261 tx_time 9.904784, tti 1204, rnti 70
 sfworker.cc l261 tx_time 9.944784, tti 1244, rnti 70
 sfworker.cc l261 tx_time 9.984784, tti 1284, rnti 70
 sfworker.cc l261 tx_time 10.024784, tti 1324, rnti 70
 sfworker.cc l261 tx_time 10.064784, tti 1364, rnti 70
 sfworker.cc l261 tx_time 10.104784, tti 1404, rnti 70
 sfworker.cc l261 tx_time 10.144784, tti 1444, rnti 70
 sfworker.cc l261 tx_time 10.184784, tti 1484, rnti 70
 sfworker.cc l261 tx_time 10.224784, tti 1524, rnti 70
 sfworker.cc l261 tx_time 10.264784, tti 1564, rnti 70
 sfworker.cc l261 tx_time 10.304784, tti 1604, rnti 70
 sfworker.cc l261 tx_time 10.344784, tti 1644, rnti 70
 sfworker.cc l261 tx_time 10.384784, tti 1684, rnti 70
 sfworker.cc l261 tx_time 10.424784, tti 1724, rnti 70
 sfworker.cc l261 tx_time 10.464784, tti 1764, rnti 70
 sfworker.cc l261 tx_time 10.504784, tti 1804, rnti 70
 sfworker.cc l261 tx_time 10.544784, tti 1844, rnti 70
 sfworker.cc l261 tx_time 10.584785, tti 1884, rnti 70
 sfworker.cc l261 tx_time 10.624785, tti 1924, rnti 70
 sfworker.cc l261 tx_time 10.664785, tti 1964, rnti 70
 sfworker.cc l261 tx_time 10.704785, tti 2004, rnti 70
 sfworker.cc l261 tx_time 10.744785, tti 2044, rnti 70
 sfworker.cc l261 tx_time 10.784785, tti 2084, rnti 70
 sfworker.cc l261 tx_time 10.824785, tti 2124, rnti 70
 sfworker.cc l261 tx_time 10.864785, tti 2164, rnti 70
 sfworker.cc l261 tx_time 10.904785, tti 2204, rnti 70
 sfworker.cc l261 tx_time 10.944785, tti 2244, rnti 70
 sfworker.cc l261 tx_time 10.984785, tti 2284, rnti 70
 sfworker.cc l261 tx_time 11.024785, tti 2324, rnti 70
 sfworker.cc l261 tx_time 11.064785, tti 2364, rnti 70
 sfworker.cc l261 tx_time 11.104785, tti 2404, rnti 70
 sfworker.cc l261 tx_time 11.144785, tti 2444, rnti 70
 sfworker.cc l261 tx_time 11.184785, tti 2484, rnti 70
 sfworker.cc l261 tx_time 11.224785, tti 2524, rnti 70
 sfworker.cc l261 tx_time 11.264785, tti 2564, rnti 70
 sfworker.cc l261 tx_time 11.304785, tti 2604, rnti 70
 sfworker.cc l261 tx_time 11.344785, tti 2644, rnti 70
 sfworker.cc l261 tx_time 11.384785, tti 2684, rnti 70
 sfworker.cc l261 tx_time 11.424786, tti 2724, rnti 70
 sfworker.cc l261 tx_time 11.464786, tti 2764, rnti 70
 sfworker.cc l261 tx_time 11.504786, tti 2804, rnti 70
 sfworker.cc l261 tx_time 11.544786, tti 2844, rnti 70
 sfworker.cc l261 tx_time 11.584786, tti 2884, rnti 70
 sfworker.cc l261 tx_time 11.624786, tti 2924, rnti 70
 sfworker.cc l261 tx_time 11.664786, tti 2964, rnti 70
 sfworker.cc l261 tx_time 11.704786, tti 3004, rnti 70
 sfworker.cc l261 tx_time 11.744786, tti 3044, rnti 70
 sfworker.cc l261 tx_time 11.784786, tti 3084, rnti 70
 sfworker.cc l261 tx_time 11.824786, tti 3124, rnti 70
 sfworker.cc l261 tx_time 11.864786, tti 3164, rnti 70
 sfworker.cc l261 tx_time 11.904786, tti 3204, rnti 70
 sfworker.cc l261 tx_time 11.944786, tti 3244, rnti 70
 sfworker.cc l261 tx_time 11.984786, tti 3284, rnti 70
 sfworker.cc l261 tx_time 12.024786, tti 3324, rnti 70
 sfworker.cc l261 tx_time 12.064786, tti 3364, rnti 70
 sfworker.cc l261 tx_time 12.104786, tti 3404, rnti 70
 sfworker.cc l261 tx_time 12.144786, tti 3444, rnti 70
 sfworker.cc l261 tx_time 12.184786, tti 3484, rnti 70
 sfworker.cc l261 tx_time 12.224786, tti 3524, rnti 70
 sfworker.cc l261 tx_time 12.264786, tti 3564, rnti 70
 sfworker.cc l261 tx_time 12.304786, tti 3604, rnti 70
 sfworker.cc l261 tx_time 12.344786, tti 3644, rnti 70
 sfworker.cc l261 tx_time 12.384787, tti 3684, rnti 70
 sfworker.cc l261 tx_time 12.424787, tti 3724, rnti 70
 sfworker.cc l261 tx_time 12.464787, tti 3764, rnti 70
 sfworker.cc l261 tx_time 12.504787, tti 3804, rnti 70
 sfworker.cc l261 tx_time 12.544787, tti 3844, rnti 70
 sfworker.cc l261 tx_time 12.584787, tti 3884, rnti 70
 sfworker.cc l261 tx_time 12.624787, tti 3924, rnti 70
 sfworker.cc l261 tx_time 12.664787, tti 3964, rnti 70
 sfworker.cc l261 tx_time 12.704787, tti 4004, rnti 70
 sfworker.cc l261 tx_time 12.744787, tti 4044, rnti 70
 sfworker.cc l261 tx_time 12.784787, tti 4084, rnti 70
 sfworker.cc l261 tx_time 12.824787, tti 4124, rnti 70
 sfworker.cc l261 tx_time 12.864787, tti 4164, rnti 70
 sfworker.cc l261 tx_time 12.904787, tti 4204, rnti 70
 sfworker.cc l261 tx_time 12.944787, tti 4244, rnti 70
 sfworker.cc l261 tx_time 12.984787, tti 4284, rnti 70
 sfworker.cc l261 tx_time 13.024787, tti 4324, rnti 70
 sfworker.cc l261 tx_time 13.064787, tti 4364, rnti 70
 sfworker.cc l261 tx_time 13.104787, tti 4404, rnti 70
 sfworker.cc l261 tx_time 13.144787, tti 4444, rnti 70
 sfworker.cc l261 tx_time 13.184787, tti 4484, rnti 70
 sfworker.cc l261 tx_time 13.224787, tti 4524, rnti 70
 sfworker.cc l261 tx_time 13.264788, tti 4564, rnti 70
 sfworker.cc l261 tx_time 13.304788, tti 4604, rnti 70
 sfworker.cc l261 tx_time 13.344788, tti 4644, rnti 70
 sfworker.cc l261 tx_time 13.384788, tti 4684, rnti 70
 sfworker.cc l261 tx_time 13.424788, tti 4724, rnti 70
 sfworker.cc l261 tx_time 13.464788, tti 4764, rnti 70
 sfworker.cc l261 tx_time 13.504788, tti 4804, rnti 70
 sfworker.cc l261 tx_time 13.544788, tti 4844, rnti 70
 sfworker.cc l261 tx_time 13.584788, tti 4884, rnti 70
 sfworker.cc l261 tx_time 13.624788, tti 4924, rnti 70
 sfworker.cc l261 tx_time 13.664788, tti 4964, rnti 70
 sfworker.cc l261 tx_time 13.704788, tti 5004, rnti 70
 sfworker.cc l261 tx_time 13.744788, tti 5044, rnti 70
 sfworker.cc l261 tx_time 13.784788, tti 5084, rnti 70
 sfworker.cc l261 tx_time 13.824788, tti 5124, rnti 70
 sfworker.cc l261 tx_time 13.864788, tti 5164, rnti 70
 sfworker.cc l261 tx_time 13.904788, tti 5204, rnti 70
 sfworker.cc l261 tx_time 13.944788, tti 5244, rnti 70
 sfworker.cc l261 tx_time 13.984788, tti 5284, rnti 70
 sfworker.cc l261 tx_time 14.024788, tti 5324, rnti 70
 sfworker.cc l261 tx_time 14.064788, tti 5364, rnti 70
 sfworker.cc l261 tx_time 14.104788, tti 5404, rnti 70
 sfworker.cc l261 tx_time 14.144788, tti 5444, rnti 70
 sfworker.cc l261 tx_time 14.184788, tti 5484, rnti 70
 sfworker.cc l261 tx_time 14.224789, tti 5524, rnti 70
 sfworker.cc l261 tx_time 14.264789, tti 5564, rnti 70
 sfworker.cc l261 tx_time 14.304789, tti 5604, rnti 70
 sfworker.cc l261 tx_time 14.344789, tti 5644, rnti 70
 sfworker.cc l261 tx_time 14.384789, tti 5684, rnti 70
 sfworker.cc l261 tx_time 14.424789, tti 5724, rnti 70
 sfworker.cc l261 tx_time 14.464789, tti 5764, rnti 70
 sfworker.cc l261 tx_time 14.504789, tti 5804, rnti 70
 sfworker.cc l261 tx_time 14.544789, tti 5844, rnti 70
 sfworker.cc l261 tx_time 14.584789, tti 5884, rnti 70
 sfworker.cc l261 tx_time 14.624789, tti 5924, rnti 70
 sfworker.cc l261 tx_time 14.664789, tti 5964, rnti 70
 sfworker.cc l261 tx_time 14.704789, tti 6004, rnti 70
 sfworker.cc l261 tx_time 14.744789, tti 6044, rnti 70
 sfworker.cc l261 tx_time 14.784789, tti 6084, rnti 70
 sfworker.cc l261 tx_time 14.824789, tti 6124, rnti 70
 sfworker.cc l261 tx_time 14.864789, tti 6164, rnti 70
 sfworker.cc l261 tx_time 14.904789, tti 6204, rnti 70
 sfworker.cc l261 tx_time 14.944789, tti 6244, rnti 70
 sfworker.cc l261 tx_time 14.984789, tti 6284, rnti 70
 sfworker.cc l261 tx_time 15.024789, tti 6324, rnti 70
 sfworker.cc l261 tx_time 15.064789, tti 6364, rnti 70
 sfworker.cc l261 tx_time 15.104790, tti 6404, rnti 70
 sfworker.cc l261 tx_time 15.144790, tti 6444, rnti 70
 sfworker.cc l261 tx_time 15.184790, tti 6484, rnti 70
 sfworker.cc l261 tx_time 15.224790, tti 6524, rnti 70
 sfworker.cc l261 tx_time 15.264790, tti 6564, rnti 70
 sfworker.cc l261 tx_time 15.304790, tti 6604, rnti 70
 sfworker.cc l261 tx_time 15.344790, tti 6644, rnti 70
 sfworker.cc l261 tx_time 15.384790, tti 6684, rnti 70
 sfworker.cc l261 tx_time 15.424790, tti 6724, rnti 70
 sfworker.cc l261 tx_time 15.464790, tti 6764, rnti 70
 sfworker.cc l261 tx_time 15.504790, tti 6804, rnti 70
 sfworker.cc l261 tx_time 15.544790, tti 6844, rnti 70
 sfworker.cc l261 tx_time 15.584790, tti 6884, rnti 70
 sfworker.cc l261 tx_time 15.624790, tti 6924, rnti 70
 sfworker.cc l261 tx_time 15.664790, tti 6964, rnti 70
 sfworker.cc l261 tx_time 15.704790, tti 7004, rnti 70
 sfworker.cc l261 tx_time 15.744790, tti 7044, rnti 70
 sfworker.cc l261 tx_time 15.784790, tti 7084, rnti 70
 sfworker.cc l261 tx_time 15.824790, tti 7124, rnti 70
 sfworker.cc l261 tx_time 15.864790, tti 7164, rnti 70
 sfworker.cc l261 tx_time 15.904790, tti 7204, rnti 70
 sfworker.cc l261 tx_time 15.944790, tti 7244, rnti 70
 sfworker.cc l261 tx_time 15.984790, tti 7284, rnti 70
 sfworker.cc l261 tx_time 16.024790, tti 7324, rnti 70
 sfworker.cc l261 tx_time 16.064791, tti 7364, rnti 70
 sfworker.cc l261 tx_time 16.104791, tti 7404, rnti 70
 sfworker.cc l261 tx_time 16.144791, tti 7444, rnti 70
 sfworker.cc l261 tx_time 16.184791, tti 7484, rnti 70
 sfworker.cc l261 tx_time 16.224791, tti 7524, rnti 70
 sfworker.cc l261 tx_time 16.264791, tti 7564, rnti 70
 sfworker.cc l261 tx_time 16.304791, tti 7604, rnti 70
 sfworker.cc l261 tx_time 16.344791, tti 7644, rnti 70
 sfworker.cc l261 tx_time 16.384791, tti 7684, rnti 70
 sfworker.cc l261 tx_time 16.424791, tti 7724, rnti 70
 sfworker.cc l261 tx_time 16.464791, tti 7764, rnti 70
 sfworker.cc l261 tx_time 16.504791, tti 7804, rnti 70
 sfworker.cc l261 tx_time 16.544791, tti 7844, rnti 70
 sfworker.cc l261 tx_time 16.584791, tti 7884, rnti 70
 sfworker.cc l261 tx_time 16.624791, tti 7924, rnti 70
 sfworker.cc l261 tx_time 16.664791, tti 7964, rnti 70
 sfworker.cc l261 tx_time 16.704791, tti 8004, rnti 70
 sfworker.cc l261 tx_time 16.744791, tti 8044, rnti 70
 sfworker.cc l261 tx_time 16.784791, tti 8084, rnti 70
 sfworker.cc l261 tx_time 16.824791, tti 8124, rnti 70
 sfworker.cc l261 tx_time 16.864791, tti 8164, rnti 70
 sfworker.cc l261 tx_time 16.904791, tti 8204, rnti 70
 sfworker.cc l261 tx_time 16.944791, tti 8244, rnti 70
 sfworker.cc l261 tx_time 16.984792, tti 8284, rnti 70
 sfworker.cc l261 tx_time 17.024792, tti 8324, rnti 70
 sfworker.cc l261 tx_time 17.064792, tti 8364, rnti 70
 sfworker.cc l261 tx_time 17.104792, tti 8404, rnti 70
 sfworker.cc l261 tx_time 17.144792, tti 8444, rnti 70
 sfworker.cc l261 tx_time 17.184792, tti 8484, rnti 70
 sfworker.cc l261 tx_time 17.224792, tti 8524, rnti 70
 sfworker.cc l261 tx_time 17.264792, tti 8564, rnti 70
 sfworker.cc l261 tx_time 17.304792, tti 8604, rnti 70
 sfworker.cc l261 tx_time 17.344792, tti 8644, rnti 70
 sfworker.cc l261 tx_time 17.384792, tti 8684, rnti 70
 sfworker.cc l261 tx_time 17.424792, tti 8724, rnti 70
 sfworker.cc l261 tx_time 17.464792, tti 8764, rnti 70
 sfworker.cc l261 tx_time 17.504792, tti 8804, rnti 70
 sfworker.cc l261 tx_time 17.544792, tti 8844, rnti 70
 sfworker.cc l261 tx_time 17.584792, tti 8884, rnti 70
 sfworker.cc l261 tx_time 17.624792, tti 8924, rnti 70
 sfworker.cc l261 tx_time 17.664792, tti 8964, rnti 70
 sfworker.cc l261 tx_time 17.704792, tti 9004, rnti 70
 sfworker.cc l261 tx_time 17.744792, tti 9044, rnti 70
 sfworker.cc l261 tx_time 17.784792, tti 9084, rnti 70
 sfworker.cc l261 tx_time 17.824792, tti 9124, rnti 70
 sfworker.cc l261 tx_time 17.864792, tti 9164, rnti 70
 sfworker.cc l261 tx_time 17.904793, tti 9204, rnti 70
 sfworker.cc l261 tx_time 17.944793, tti 9244, rnti 70
 sfworker.cc l261 tx_time 17.984793, tti 9284, rnti 70
 sfworker.cc l261 tx_time 18.024793, tti 9324, rnti 70
 sfworker.cc l261 tx_time 18.064793, tti 9364, rnti 70
 sfworker.cc l261 tx_time 18.104793, tti 9404, rnti 70
 sfworker.cc l261 tx_time 18.144793, tti 9444, rnti 70
 sfworker.cc l261 tx_time 18.184793, tti 9484, rnti 70
 sfworker.cc l261 tx_time 18.224793, tti 9524, rnti 70
 sfworker.cc l261 tx_time 18.264793, tti 9564, rnti 70
 sfworker.cc l261 tx_time 18.304793, tti 9604, rnti 70
 sfworker.cc l261 tx_time 18.344793, tti 9644, rnti 70
 sfworker.cc l261 tx_time 18.384793, tti 9684, rnti 70
 sfworker.cc l261 tx_time 18.424793, tti 9724, rnti 70
 sfworker.cc l261 tx_time 18.464793, tti 9764, rnti 70
 sfworker.cc l261 tx_time 18.504793, tti 9804, rnti 70
 sfworker.cc l261 tx_time 18.544793, tti 9844, rnti 70
 sfworker.cc l261 tx_time 18.584793, tti 9884, rnti 70
 sfworker.cc l261 tx_time 18.624793, tti 9924, rnti 70
 sfworker.cc l261 tx_time 18.664793, tti 9964, rnti 70
 sfworker.cc l261 tx_time 18.704793, tti 10004, rnti 70
 sfworker.cc l261 tx_time 18.744793, tti 10044, rnti 70
 sfworker.cc l261 tx_time 18.784793, tti 10084, rnti 70
 sfworker.cc l261 tx_time 18.824794, tti 10124, rnti 70
 sfworker.cc l261 tx_time 18.864794, tti 10164, rnti 70
 sfworker.cc l261 tx_time 18.904794, tti 10204, rnti 70
 sfworker.cc l261 tx_time 18.944794, tti 4, rnti 70
 sfworker.cc l261 tx_time 18.984794, tti 44, rnti 70
 sfworker.cc l261 tx_time 19.024794, tti 84, rnti 70
 sfworker.cc l261 tx_time 19.064794, tti 124, rnti 70
 sfworker.cc l261 tx_time 19.104794, tti 164, rnti 70
 sfworker.cc l261 tx_time 19.144794, tti 204, rnti 70
 sfworker.cc l261 tx_time 19.184794, tti 244, rnti 70
 sfworker.cc l261 tx_time 19.224794, tti 284, rnti 70
 sfworker.cc l261 tx_time 19.264794, tti 324, rnti 70
 sfworker.cc l261 tx_time 19.304794, tti 364, rnti 70
 sfworker.cc l261 tx_time 19.344794, tti 404, rnti 70
 sfworker.cc l261 tx_time 19.384794, tti 444, rnti 70
 sfworker.cc l261 tx_time 19.424794, tti 484, rnti 70
 sfworker.cc l261 tx_time 19.464794, tti 524, rnti 70
 sfworker.cc l261 tx_time 19.504794, tti 564, rnti 70
 sfworker.cc l261 tx_time 19.544794, tti 604, rnti 70
 sfworker.cc l261 tx_time 19.584794, tti 644, rnti 70
 sfworker.cc l261 tx_time 19.624794, tti 684, rnti 70
 sfworker.cc l261 tx_time 19.664794, tti 724, rnti 70
 sfworker.cc l261 tx_time 19.704794, tti 764, rnti 70
 sfworker.cc l261 tx_time 19.744794, tti 804, rnti 70
 sfworker.cc l261 tx_time 19.784795, tti 844, rnti 70
 sfworker.cc l261 tx_time 19.824795, tti 884, rnti 70
 sfworker.cc l261 tx_time 19.864795, tti 924, rnti 70
 sfworker.cc l261 tx_time 19.904795, tti 964, rnti 70
 sfworker.cc l261 tx_time 19.944795, tti 1004, rnti 70
 sfworker.cc l261 tx_time 19.984795, tti 1044, rnti 70
 sfworker.cc l261 tx_time 20.024795, tti 1084, rnti 70
 sfworker.cc l261 tx_time 20.064795, tti 1124, rnti 70
 sfworker.cc l261 tx_time 20.104795, tti 1164, rnti 70
 sfworker.cc l261 tx_time 20.144795, tti 1204, rnti 70
 sfworker.cc l261 tx_time 20.184795, tti 1244, rnti 70
