
 sfworker.cc l261 tx_time 43.324423, tti 264, rnti 95
 sfworker.cc l261 tx_time 44.324424, tti 1264, rnti 95
 sfworker.cc l261 tx_time 44.334424, tti 1274, rnti 95
 sfworker.cc l261 tx_time 44.336424, tti 1276, rnti 95
 sfworker.cc l261 tx_time 44.338424, tti 1278, rnti 95
 sfworker.cc l261 tx_time 44.342424, tti 1282, rnti 95
 sfworker.cc l261 tx_time 44.344424, tti 1284, rnti 95
 sfworker.cc l261 tx_time 44.346424, tti 1286, rnti 95
 sfworker.cc l261 tx_time 45.304425, tti 2244, rnti 95
 sfworker.cc l261 tx_time 45.314425, tti 2254, rnti 95
 sfworker.cc l261 tx_time 45.316425, tti 2256, rnti 95
 sfworker.cc l261 tx_time 45.318425, tti 2258, rnti 95
 sfworker.cc l261 tx_time 45.322425, tti 2262, rnti 95
 sfworker.cc l261 tx_time 45.324425, tti 2264, rnti 95
 sfworker.cc l261 tx_time 46.304426, tti 3244, rnti 95
 sfworker.cc l261 tx_time 46.314426, tti 3254, rnti 95
 sfworker.cc l261 tx_time 46.316426, tti 3256, rnti 95
 sfworker.cc l261 tx_time 46.318426, tti 3258, rnti 95
 sfworker.cc l261 tx_time 46.322426, tti 3262, rnti 95
 sfworker.cc l261 tx_time 46.324426, tti 3264, rnti 95
 sfworker.cc l261 tx_time 46.326426, tti 3266, rnti 95
 sfworker.cc l261 tx_time 47.324427, tti 4264, rnti 95
 sfworker.cc l261 tx_time 47.334427, tti 4274, r 95
 sfworker.cc l261 tx_time 46.323426, tti 3263, rnti 95
 sfworker.cc l261 tx_time 46.325426, tti 3265, rnti 95
 sfworker.cc l261 tx_time 46.329426, tti 3269, rnti 95
 sfworker.cc l261 tx_time 47.333427, tti 4273, rnti 95
 sfworker.cc l261 tx_time 47.335427, tti 4275, rnti 95
 sfworker.cc l261 tx_time 47.337427, tti 4277, rnti 95
 sfworker.cc l261 tx_time 47.341427, tti 4281, rnti 95
 sfworker.cc l261 tx_time 47.343427, tti 4283, rnti 95
 sfworker.cc l261 tx_time 47.349427, tti 4289, rnti 95
 sfworker.cc l261 tx_time 48.333428, tti 5273, rnti 95
 sfworker.cc l261 tx_time 48.335428, tti 5275, rnti 95
 sfworker.cc l261 tx_time 48.337428, tti 5277, rnti 95
 sfworker.cc l261 tx_time 48.341428, tti 5281, rnti 95
 sfworker.cc l261 tx_time 48.343428, tti 5283, rnti 95
 sfworker.cc l261 tx_time 48.345428, tti 5285, rnti 95
 sfworker.cc l261 tx_time 48.349428, tti 5289, rnti 95
 sfworker.cc l261 tx_time 49.333430, tti 6273, rnti 95
 sfworker.cc l261 tx_time 49.335430, tti 6275, rnti 95
 sfworker.cc l261 tx_time 49.337430, tti 6277, rnti 95
 sfworker.cc l261 tx_time 49.341430, tti 6281, rnti 95
 sfworker.cc l261 tx_time 49.343430, tti 6283, rnti 95
 sfworker.cc l261 tx_time 49.345430, tti 6285, rnti 95
 sfworker.cc l261 tx_time 49.349430, tti 6289, rnti 95nti 95
 sfworker.cc l261 tx_time 47.336427, tti 4276, rnti 95
 sfworker.cc l261 tx_time 47.338427, tti 4278, rnti 95
 sfworker.cc l261 tx_time 47.342427, tti 4282, rnti 95
 sfworker.cc l261 tx_time 47.344427, tti 4284, rnti 95
 sfworker.cc l261 tx_time 47.346427, tti 4286, rnti 95
 sfworker.cc l261 tx_time 48.324428, tti 5264, rnti 95
 sfworker.cc l261 tx_time 48.334428, tti 5274, rnti 95
 sfworker.cc l261 tx_time 48.336428, tti 5276, rnti 95
 sfworker.cc l261 tx_time 48.338428, tti 5278, rnti 95
 sfworker.cc l261 tx_time 48.342428, tti 5282, rnti 95
 sfworker.cc l261 tx_time 48.344428, tti 5284, rnti 95
 sfworker.cc l261 tx_time 49.324430, tti 6264, rnti 95
 sfworker.cc l261 tx_time 49.334430, tti 6274, rnti 95
 sfworker.cc l261 tx_time 49.336430, tti 6276, rnti 95
 sfworker.cc l261 tx_time 49.338430, tti 6278, rnti 95
 sfworker.cc l261 tx_time 49.342430, tti 6282, rnti 95
 sfworker.cc l261 tx_time 49.344430, tti 6284, rnti 95
 sfworker.cc l261 tx_time 79.364462, tti 5584, rnti 95
