
 sfworker.cc l261 tx_time 3.401349, tti 7144, rnti 70
 sfworker.cc l261 tx_time 6.061352, tti 9804, rnti 70
 sfworker.cc l261 tx_time 6.101352, tti 9844, rnti 70
 sfworker.cc l261 tx_time 6.141352, tti 9884, rnti 70
 sfworker.cc l261 tx_time 6.181352, tti 9924, rnti 70
 sfworker.cc l261 tx_time 6.221352, tti 9964, rnti 70
 sfworker.cc l261 tx_time 6.261352, tti 10004, rnti 70
 sfworker.cc l261 tx_time 6.301352, tti 10044, rnti 70
 sfworker.cc l261 tx_time 6.341352, tti 10084, rnti 70
 sfworker.cc l261 tx_time 6.381352, tti 10124, rnti 70
 sfworker.cc l261 tx_time 6.421352, tti 10164, rnti 70
 sfworker.cc l261 tx_time 6.461352, tti 10204, rnti 70
 sfworker.cc l261 tx_time 6.501352, tti 4, rnti 70
 sfworker.cc l261 tx_time 6.541352, tti 44, rnti 70
 sfworker.cc l261 tx_time 6.581352, tti 84, rnti 70
 sfworker.cc l261 tx_time 6.621352, tti 124, rnti 70
 sfworker.cc l261 tx_time 6.661352, tti 164, rnti 70
 sfworker.cc l261 tx_time 6.701353, tti 204, rnti 70
 sfworker.cc l261 tx_time 6.741353, tti 244, rnti 70
 sfworker.cc l261 tx_time 6.781353, tti 284, rnti 70
 sfworker.cc l261 tx_time 6.821353, tti 324, rnti 70
 sfworker.cc l261 tx_time 6.861353, tti 364, rnti 70
 sfworker.cc l261 tx_time 6.901353, tti 404, rnti 70
 sfworker.cc l261 tx_time 6.941353, tti 444, rnti 70
 sfworker.cc l261 tx_time 6.981353, tti 484, rnti 70
 sfworker.cc l261 tx_time 7.021353, tti 524, rnti 70
 sfworker.cc l261 tx_time 7.061353, tti 564, rnti 70
 sfworker.cc l261 tx_time 7.101353, tti 604, rnti 70
 sfworker.cc l261 tx_time 7.141353, tti 644, rnti 70
 sfworker.cc l261 tx_time 7.181353, tti 684, rnti 70
 sfworker.cc l261 tx_time 7.221353, tti 724, rnti 70
 sfworker.cc l261 tx_time 7.261353, tti 764, rnti 70
 sfworker.cc l261 tx_time 7.301353, tti 804, rnti 70
 sfworker.cc l261 tx_time 7.341353, tti 844, rnti 70
 sfworker.cc l261 tx_time 7.381353, tti 884, rnti 70
 sfworker.cc l261 tx_time 7.421353, tti 924, rnti 70
 sfworker.cc l261 tx_time 7.461353, tti 964, rnti 70
 sfworker.cc l261 tx_time 7.501353, tti 1004, rnti 70
 sfworker.cc l261 tx_time 7.541353, tti 1044, rnti 70
 sfworker.cc l261 tx_time 7.581353, tti 1084, rnti 70
 sfworker.cc l261 tx_time 7.621353, tti 1124, rnti 70
 sfworker.cc l261 tx_time 7.661354, tti 1164, rnti 70
 sfworker.cc l261 tx_time 7.701354, tti 1204, rnti 70
 sfworker.cc l261 tx_time 7.741354, tti 1244, rnti 70
 sfworker.cc l261 tx_time 7.781354, tti 1284, rnti 70
 sfworker.cc l261 tx_time 7.821354, tti 1324, rnti 70
 sfworker.cc l261 tx_time 7.861354, tti 1364, rnti 70
 sfworker.cc l261 tx_time 7.901354, tti 1404, rnti 70
 sfworker.cc l261 tx_time 7.941354, tti 1444, rnti 70
 sfworker.cc l261 tx_time 7.981354, tti 1484, rnti 70
 sfworker.cc l261 tx_time 8.021354, tti 1524, rnti 70
 sfworker.cc l261 tx_time 8.061354, tti 1564, rnti 70
 sfworker.cc l261 tx_time 8.101354, tti 1604, rnti 70
 sfworker.cc l261 tx_time 8.141354, tti 1644, rnti 70
 sfworker.cc l261 tx_time 8.181354, tti 1684, rnti 70
 sfworker.cc l261 tx_time 8.221354, tti 1724, rnti 70
 sfworker.cc l261 tx_time 8.261354, tti 1764, rnti 70
 sfworker.cc l261 tx_time 8.301354, tti 1804, rnti 70
 sfworker.cc l261 tx_time 8.341354, tti 1844, rnti 70
 sfworker.cc l261 tx_time 8.381354, tti 1884, rnti 70
 sfworker.cc l261 tx_time 8.421354, tti 1924, rnti 70
 sfworker.cc l261 tx_time 8.461354, tti 1964, rnti 70
 sfworker.cc l261 tx_time 8.501355, tti 2004, rnti 70
 sfworker.cc l261 tx_time 8.541355, tti 2044, rnti 70
 sfworker.cc l261 tx_time 8.581355, tti 2084, rnti 70
 sfworker.cc l261 tx_time 8.621355, tti 2124, rnti 70
 sfworker.cc l261 tx_time 8.661355, tti 2164, rnti 70
 sfworker.cc l261 tx_time 8.701355, tti 2204, rnti 70
 sfworker.cc l261 tx_time 8.741355, tti 2244, rnti 70
 sfworker.cc l261 tx_time 8.781355, tti 2284, rnti 70
 sfworker.cc l261 tx_time 8.821355, tti 2324, rnti 70
 sfworker.cc l261 tx_time 8.861355, tti 2364, rnti 70
 sfworker.cc l261 tx_time 8.901355, tti 2404, rnti 70
 sfworker.cc l261 tx_time 8.941355, tti 2444, rnti 70
 sfworker.cc l261 tx_time 8.981355, tti 2484, rnti 70
 sfworker.cc l261 tx_time 9.021355, tti 2524, rnti 70
 sfworker.cc l261 tx_time 9.061355, tti 2564, rnti 70
 sfworker.cc l261 tx_time 9.101355, tti 2604, rnti 70
 sfworker.cc l261 tx_time 9.141355, tti 2644, rnti 70
 sfworker.cc l261 tx_time 9.181355, tti 2684, rnti 70
 sfworker.cc l261 tx_time 9.221355, tti 2724, rnti 70
 sfworker.cc l261 tx_time 9.261355, tti 2764, rnti 70
 sfworker.cc l261 tx_time 9.301355, tti 2804, rnti 70
 sfworker.cc l261 tx_time 9.341355, tti 2844, rnti 70
 sfworker.cc l261 tx_time 9.381355, tti 2884, rnti 70
 sfworker.cc l261 tx_time 9.421355, tti 2924, rnti 70
 sfworker.cc l261 tx_time 9.461355, tti 2964, rnti 70
 sfworker.cc l261 tx_time 9.501356, tti 3004, rnti 70
 sfworker.cc l261 tx_time 9.541356, tti 3044, rnti 70
 sfworker.cc l261 tx_time 9.581356, tti 3084, rnti 70
 sfworker.cc l261 tx_time 9.621356, tti 3124, rnti 70
 sfworker.cc l261 tx_time 9.661356, tti 3164, rnti 70
 sfworker.cc l261 tx_time 9.701356, tti 3204, rnti 70
 sfworker.cc l261 tx_time 9.741356, tti 3244, rnti 70
 sfworker.cc l261 tx_time 9.781356, tti 3284, rnti 70
 sfworker.cc l261 tx_time 9.821356, tti 3324, rnti 70
 sfworker.cc l261 tx_time 9.861356, tti 3364, rnti 70
 sfworker.cc l261 tx_time 9.901356, tti 3404, rnti 70
 sfworker.cc l261 tx_time 9.941356, tti 3444, rnti 70
 sfworker.cc l261 tx_time 9.981356, tti 3484, rnti 70
 sfworker.cc l261 tx_time 10.021356, tti 3524, rnti 70
 sfworker.cc l261 tx_time 10.061356, tti 3564, rnti 70
 sfworker.cc l261 tx_time 10.101356, tti 3604, rnti 70
 sfworker.cc l261 tx_time 10.141356, tti 3644, rnti 70
 sfworker.cc l261 tx_time 10.181356, tti 3684, rnti 70
 sfworker.cc l261 tx_time 10.221356, tti 3724, rnti 70
 sfworker.cc l261 tx_time 10.261356, tti 3764, rnti 70
 sfworker.cc l261 tx_time 10.301356, tti 3804, rnti 70
 sfworker.cc l261 tx_time 10.341357, tti 3844, rnti 70
 sfworker.cc l261 tx_time 10.381357, tti 3884, rnti 70
 sfworker.cc l261 tx_time 10.421357, tti 3924, rnti 70
 sfworker.cc l261 tx_time 10.461357, tti 3964, rnti 70
 sfworker.cc l261 tx_time 10.501357, tti 4004, rnti 70
 sfworker.cc l261 tx_time 10.541357, tti 4044, rnti 70
 sfworker.cc l261 tx_time 10.581357, tti 4084, rnti 70
 sfworker.cc l261 tx_time 10.621357, tti 4124, rnti 70
 sfworker.cc l261 tx_time 10.661357, tti 4164, rnti 70
 sfworker.cc l261 tx_time 10.701357, tti 4204, rnti 70
 sfworker.cc l261 tx_time 10.741357, tti 4244, rnti 70
 sfworker.cc l261 tx_time 10.781357, tti 4284, rnti 70
 sfworker.cc l261 tx_time 10.821357, tti 4324, rnti 70
 sfworker.cc l261 tx_time 10.861357, tti 4364, rnti 70
 sfworker.cc l261 tx_time 10.901357, tti 4404, rnti 70
 sfworker.cc l261 tx_time 10.941357, tti 4444, rnti 70
 sfworker.cc l261 tx_time 10.981357, tti 4484, rnti 70
 sfworker.cc l261 tx_time 11.021357, tti 4524, rnti 70
 sfworker.cc l261 tx_time 11.061357, tti 4564, rnti 70
 sfworker.cc l261 tx_time 11.101357, tti 4604, rnti 70
 sfworker.cc l261 tx_time 11.141357, tti 4644, rnti 70
 sfworker.cc l261 tx_time 11.181357, tti 4684, rnti 70
 sfworker.cc l261 tx_time 11.221357, tti 4724, rnti 70
 sfworker.cc l261 tx_time 11.261357, tti 4764, rnti 70
 sfworker.cc l261 tx_time 11.301358, tti 4804, rnti 70
 sfworker.cc l261 tx_time 11.341358, tti 4844, rnti 70
 sfworker.cc l261 tx_time 11.381358, tti 4884, rnti 70
 sfworker.cc l261 tx_time 11.421358, tti 4924, rnti 70
 sfworker.cc l261 tx_time 11.461358, tti 4964, rnti 70
 sfworker.cc l261 tx_time 11.501358, tti 5004, rnti 70
 sfworker.cc l261 tx_time 11.541358, tti 5044, rnti 70
 sfworker.cc l261 tx_time 11.581358, tti 5084, rnti 70
 sfworker.cc l261 tx_time 11.621358, tti 5124, rnti 70
 sfworker.cc l261 tx_time 11.661358, tti 5164, rnti 70
 sfworker.cc l261 tx_time 11.701358, tti 5204, rnti 70
 sfworker.cc l261 tx_time 11.741358, tti 5244, rnti 70
 sfworker.cc l261 tx_time 11.781358, tti 5284, rnti 70
 sfworker.cc l261 tx_time 11.821358, tti 5324, rnti 70
 sfworker.cc l261 tx_time 11.861358, tti 5364, rnti 70
 sfworker.cc l261 tx_time 11.901358, tti 5404, rnti 70
 sfworker.cc l261 tx_time 11.941358, tti 5444, rnti 70
 sfworker.cc l261 tx_time 11.981358, tti 5484, rnti 70
 sfworker.cc l261 tx_time 12.021358, tti 5524, rnti 70
 sfworker.cc l261 tx_time 12.061358, tti 5564, rnti 70
 sfworker.cc l261 tx_time 12.101358, tti 5604, rnti 70
 sfworker.cc l261 tx_time 12.141358, tti 5644, rnti 70
 sfworker.cc l261 tx_time 12.181359, tti 5684, rnti 70
 sfworker.cc l261 tx_time 12.221359, tti 5724, rnti 70
 sfworker.cc l261 tx_time 12.261359, tti 5764, rnti 70
 sfworker.cc l261 tx_time 12.301359, tti 5804, rnti 70
 sfworker.cc l261 tx_time 12.341359, tti 5844, rnti 70
 sfworker.cc l261 tx_time 12.381359, tti 5884, rnti 70
 sfworker.cc l261 tx_time 12.421359, tti 5924, rnti 70
 sfworker.cc l261 tx_time 12.461359, tti 5964, rnti 70
 sfworker.cc l261 tx_time 12.501359, tti 6004, rnti 70
 sfworker.cc l261 tx_time 12.541359, tti 6044, rnti 70
 sfworker.cc l261 tx_time 12.581359, tti 6084, rnti 70
 sfworker.cc l261 tx_time 12.621359, tti 6124, rnti 70
 sfworker.cc l261 tx_time 12.661359, tti 6164, rnti 70
 sfworker.cc l261 tx_time 12.701359, tti 6204, rnti 70
 sfworker.cc l261 tx_time 12.741359, tti 6244, rnti 70
 sfworker.cc l261 tx_time 12.781359, tti 6284, rnti 70
 sfworker.cc l261 tx_time 12.821359, tti 6324, rnti 70
 sfworker.cc l261 tx_time 12.861359, tti 6364, rnti 70
 sfworker.cc l261 tx_time 12.901359, tti 6404, rnti 70
 sfworker.cc l261 tx_time 12.941359, tti 6444, rnti 70
 sfworker.cc l261 tx_time 12.981359, tti 6484, rnti 70
 sfworker.cc l261 tx_time 13.021359, tti 6524, rnti 70
 sfworker.cc l261 tx_time 13.061359, tti 6564, rnti 70
 sfworker.cc l261 tx_time 13.101359, tti 6604, rnti 70
 sfworker.cc l261 tx_time 13.141359, tti 6644, rnti 70
 sfworker.cc l261 tx_time 13.181360, tti 6684, rnti 70
 sfworker.cc l261 tx_time 13.221360, tti 6724, rnti 70
 sfworker.cc l261 tx_time 13.261360, tti 6764, rnti 70
 sfworker.cc l261 tx_time 13.301360, tti 6804, rnti 70
 sfworker.cc l261 tx_time 13.341360, tti 6844, rnti 70
 sfworker.cc l261 tx_time 13.381360, tti 6884, rnti 70
 sfworker.cc l261 tx_time 13.421360, tti 6924, rnti 70
 sfworker.cc l261 tx_time 13.461360, tti 6964, rnti 70
 sfworker.cc l261 tx_time 13.501360, tti 7004, rnti 70
 sfworker.cc l261 tx_time 13.541360, tti 7044, rnti 70
 sfworker.cc l261 tx_time 13.581360, tti 7084, rnti 70
 sfworker.cc l261 tx_time 13.621360, tti 7124, rnti 70
 sfworker.cc l261 tx_time 13.661360, tti 7164, rnti 70
 sfworker.cc l261 tx_time 13.701360, tti 7204, rnti 70
 sfworker.cc l261 tx_time 13.741360, tti 7244, rnti 70
 sfworker.cc l261 tx_time 13.781360, tti 7284, rnti 70
 sfworker.cc l261 tx_time 13.821360, tti 7324, rnti 70
 sfworker.cc l261 tx_time 13.861360, tti 7364, rnti 70
 sfworker.cc l261 tx_time 13.901360, tti 7404, rnti 70
 sfworker.cc l261 tx_time 13.941360, tti 7444, rnti 70
 sfworker.cc l261 tx_time 13.981360, tti 7484, rnti 70
 sfworker.cc l261 tx_time 14.021360, tti 7524, rnti 70
 sfworker.cc l261 tx_time 14.061361, tti 7564, rnti 70
 sfworker.cc l261 tx_time 14.101361, tti 7604, rnti 70
 sfworker.cc l261 tx_time 14.141361, tti 7644, rnti 70
 sfworker.cc l261 tx_time 14.181361, tti 7684, rnti 70
 sfworker.cc l261 tx_time 14.221361, tti 7724, rnti 70
 sfworker.cc l261 tx_time 14.261361, tti 7764, rnti 70
 sfworker.cc l261 tx_time 14.301361, tti 7804, rnti 70
 sfworker.cc l261 tx_time 14.341361, tti 7844, rnti 70
 sfworker.cc l261 tx_time 14.381361, tti 7884, rnti 70
 sfworker.cc l261 tx_time 14.421361, tti 7924, rnti 70
 sfworker.cc l261 tx_time 14.461361, tti 7964, rnti 70
 sfworker.cc l261 tx_time 14.501361, tti 8004, rnti 70
 sfworker.cc l261 tx_time 14.541361, tti 8044, rnti 70
 sfworker.cc l261 tx_time 14.581361, tti 8084, rnti 70
 sfworker.cc l261 tx_time 14.621361, tti 8124, rnti 70
 sfworker.cc l261 tx_time 14.661361, tti 8164, rnti 70
 sfworker.cc l261 tx_time 14.701361, tti 8204, rnti 70
 sfworker.cc l261 tx_time 14.741361, tti 8244, rnti 70
 sfworker.cc l261 tx_time 14.781361, tti 8284, rnti 70
 sfworker.cc l261 tx_time 14.821361, tti 8324, rnti 70
 sfworker.cc l261 tx_time 14.861361, tti 8364, rnti 70
 sfworker.cc l261 tx_time 14.901361, tti 8404, rnti 70
 sfworker.cc l261 tx_time 14.941361, tti 8444, rnti 70
 sfworker.cc l261 tx_time 14.981361, tti 8484, rnti 70
 sfworker.cc l261 tx_time 15.021361, tti 8524, rnti 70
 sfworker.cc l261 tx_time 15.061362, tti 8564, rnti 70
 sfworker.cc l261 tx_time 15.101362, tti 8604, rnti 70
 sfworker.cc l261 tx_time 15.141362, tti 8644, rnti 70
 sfworker.cc l261 tx_time 15.181362, tti 8684, rnti 70
 sfworker.cc l261 tx_time 15.221362, tti 8724, rnti 70
 sfworker.cc l261 tx_time 15.261362, tti 8764, rnti 70
 sfworker.cc l261 tx_time 15.301362, tti 8804, rnti 70
 sfworker.cc l261 tx_time 15.341362, tti 8844, rnti 70
 sfworker.cc l261 tx_time 15.381362, tti 8884, rnti 70
 sfworker.cc l261 tx_time 15.421362, tti 8924, rnti 70
 sfworker.cc l261 tx_time 15.461362, tti 8964, rnti 70
 sfworker.cc l261 tx_time 15.501362, tti 9004, rnti 70
 sfworker.cc l261 tx_time 15.541362, tti 9044, rnti 70
 sfworker.cc l261 tx_time 15.581362, tti 9084, rnti 70
 sfworker.cc l261 tx_time 15.621362, tti 9124, rnti 70
 sfworker.cc l261 tx_time 15.661362, tti 9164, rnti 70
 sfworker.cc l261 tx_time 15.701362, tti 9204, rnti 70
 sfworker.cc l261 tx_time 15.741362, tti 9244, rnti 70
 sfworker.cc l261 tx_time 15.781362, tti 9284, rnti 70
 sfworker.cc l261 tx_time 15.821362, tti 9324, rnti 70
 sfworker.cc l261 tx_time 15.861362, tti 9364, rnti 70
 sfworker.cc l261 tx_time 15.901362, tti 9404, rnti 70
 sfworker.cc l261 tx_time 15.941363, tti 9444, rnti 70
 sfworker.cc l261 tx_time 15.981363, tti 9484, rnti 70
 sfworker.cc l261 tx_time 16.021363, tti 9524, rnti 70
 sfworker.cc l261 tx_time 16.061363, tti 9564, rnti 70
 sfworker.cc l261 tx_time 16.101363, tti 9604, rnti 70
 sfworker.cc l261 tx_time 16.141363, tti 9644, rnti 70
 sfworker.cc l261 tx_time 16.181363, tti 9684, rnti 70
 sfworker.cc l261 tx_time 16.221363, tti 9724, rnti 70
 sfworker.cc l261 tx_time 16.261363, tti 9764, rnti 70
 sfworker.cc l261 tx_time 16.301363, tti 9804, rnti 70
 sfworker.cc l261 tx_time 16.341363, tti 9844, rnti 70
 sfworker.cc l261 tx_time 16.381363, tti 9884, rnti 70
 sfworker.cc l261 tx_time 16.421363, tti 9924, rnti 70
 sfworker.cc l261 tx_time 16.461363, tti 9964, rnti 70
 sfworker.cc l261 tx_time 16.501363, tti 10004, rnti 70
 sfworker.cc l261 tx_time 16.541363, tti 10044, rnti 70
 sfworker.cc l261 tx_time 16.581363, tti 10084, rnti 70
 sfworker.cc l261 tx_time 16.621363, tti 10124, rnti 70
 sfworker.cc l261 tx_time 16.661363, tti 10164, rnti 70
 sfworker.cc l261 tx_time 16.701363, tti 10204, rnti 70
 sfworker.cc l261 tx_time 16.741363, tti 4, rnti 70
 sfworker.cc l261 tx_time 16.781363, tti 44, rnti 70
 sfworker.cc l261 tx_time 16.821363, tti 84, rnti 70
 sfworker.cc l261 tx_time 16.861363, tti 124, rnti 70
 sfworker.cc l261 tx_time 16.901364, tti 164, rnti 70
 sfworker.cc l261 tx_time 16.941364, tti 204, rnti 70
 sfworker.cc l261 tx_time 16.981364, tti 244, rnti 70
 sfworker.cc l261 tx_time 17.021364, tti 284, rnti 70
 sfworker.cc l261 tx_time 17.061364, tti 324, rnti 70
 sfworker.cc l261 tx_time 17.101364, tti 364, rnti 70
 sfworker.cc l261 tx_time 17.141364, tti 404, rnti 70
 sfworker.cc l261 tx_time 17.181364, tti 444, rnti 70
 sfworker.cc l261 tx_time 17.221364, tti 484, rnti 70
 sfworker.cc l261 tx_time 17.261364, tti 524, rnti 70
 sfworker.cc l261 tx_time 17.301364, tti 564, rnti 70
 sfworker.cc l261 tx_time 17.341364, tti 604, rnti 70
 sfworker.cc l261 tx_time 17.381364, tti 644, rnti 70
 sfworker.cc l261 tx_time 17.421364, tti 684, rnti 70
 sfworker.cc l261 tx_time 17.461364, tti 724, rnti 70
 sfworker.cc l261 tx_time 17.501364, tti 764, rnti 70
 sfworker.cc l261 tx_time 17.541364, tti 804, rnti 70
 sfworker.cc l261 tx_time 17.581364, tti 844, rnti 70
 sfworker.cc l261 tx_time 17.621364, tti 884, rnti 70
 sfworker.cc l261 tx_time 17.661364, tti 924, rnti 70
 sfworker.cc l261 tx_time 17.701364, tti 964, rnti 70
 sfworker.cc l261 tx_time 17.741364, tti 1004, rnti 70
 sfworker.cc l261 tx_time 17.781364, tti 1044, rnti 70
 sfworker.cc l261 tx_time 17.821364, tti 1084, rnti 70
 sfworker.cc l261 tx_time 17.861365, tti 1124, rnti 70
 sfworker.cc l261 tx_time 17.901365, tti 1164, rnti 70
 sfworker.cc l261 tx_time 17.941365, tti 1204, rnti 70
 sfworker.cc l261 tx_time 17.981365, tti 1244, rnti 70
 sfworker.cc l261 tx_time 18.021365, tti 1284, rnti 70
 sfworker.cc l261 tx_time 18.061365, tti 1324, rnti 70
 sfworker.cc l261 tx_time 18.101365, tti 1364, rnti 70
 sfworker.cc l261 tx_time 18.141365, tti 1404, rnti 70
 sfworker.cc l261 tx_time 18.181365, tti 1444, rnti 70
 sfworker.cc l261 tx_time 18.221365, tti 1484, rnti 70
 sfworker.cc l261 tx_time 18.261365, tti 1524, rnti 70
 sfworker.cc l261 tx_time 18.301365, tti 1564, rnti 70
 sfworker.cc l261 tx_time 18.341365, tti 1604, rnti 70
 sfworker.cc l261 tx_time 18.381365, tti 1644, rnti 70
 sfworker.cc l261 tx_time 18.421365, tti 1684, rnti 70
 sfworker.cc l261 tx_time 18.461365, tti 1724, rnti 70
 sfworker.cc l261 tx_time 18.501365, tti 1764, rnti 70
 sfworker.cc l261 tx_time 18.541365, tti 1804, rnti 70
 sfworker.cc l261 tx_time 18.581365, tti 1844, rnti 70
 sfworker.cc l261 tx_time 18.621365, tti 1884, rnti 70
 sfworker.cc l261 tx_time 18.661365, tti 1924, rnti 70
 sfworker.cc l261 tx_time 18.701366, tti 1964, rnti 70
 sfworker.cc l261 tx_time 18.741366, tti 2004, rnti 70
 sfworker.cc l261 tx_time 18.781366, tti 2044, rnti 70
 sfworker.cc l261 tx_time 18.821366, tti 2084, rnti 70
 sfworker.cc l261 tx_time 18.861366, tti 2124, rnti 70
 sfworker.cc l261 tx_time 18.901366, tti 2164, rnti 70
 sfworker.cc l261 tx_time 18.941366, tti 2204, rnti 70
 sfworker.cc l261 tx_time 18.981366, tti 2244, rnti 70
 sfworker.cc l261 tx_time 19.021366, tti 2284, rnti 70
 sfworker.cc l261 tx_time 19.061366, tti 2324, rnti 70
 sfworker.cc l261 tx_time 19.101366, tti 2364, rnti 70
 sfworker.cc l261 tx_time 19.141366, tti 2404, rnti 70
 sfworker.cc l261 tx_time 19.181366, tti 2444, rnti 70
 sfworker.cc l261 tx_time 19.221366, tti 2484, rnti 70
 sfworker.cc l261 tx_time 19.261366, tti 2524, rnti 70
 sfworker.cc l261 tx_time 19.301366, tti 2564, rnti 70
 sfworker.cc l261 tx_time 19.341366, tti 2604, rnti 70
 sfworker.cc l261 tx_time 19.381366, tti 2644, rnti 70
 sfworker.cc l261 tx_time 19.421366, tti 2684, rnti 70
 sfworker.cc l261 tx_time 19.461366, tti 2724, rnti 70
 sfworker.cc l261 tx_time 19.501366, tti 2764, rnti 70
 sfworker.cc l261 tx_time 19.541366, tti 2804, rnti 70
 sfworker.cc l261 tx_time 19.581366, tti 2844, rnti 70
 sfworker.cc l261 tx_time 19.621366, tti 2884, rnti 70
 sfworker.cc l261 tx_time 19.661366, tti 2924, rnti 70
 sfworker.cc l261 tx_time 19.701367, tti 2964, rnti 70
 sfworker.cc l261 tx_time 19.741367, tti 3004, rnti 70
 sfworker.cc l261 tx_time 19.781367, tti 3044, rnti 70
 sfworker.cc l261 tx_time 19.821367, tti 3084, rnti 70
 sfworker.cc l261 tx_time 19.861367, tti 3124, rnti 70
 sfworker.cc l261 tx_time 19.901367, tti 3164, rnti 70
 sfworker.cc l261 tx_time 19.941367, tti 3204, rnti 70
 sfworker.cc l261 tx_time 19.981367, tti 3244, rnti 70
 sfworker.cc l261 tx_time 20.021367, tti 3284, rnti 70
 sfworker.cc l261 tx_time 20.061367, tti 3324, rnti 70
 sfworker.cc l261 tx_time 20.101367, tti 3364, rnti 70
 sfworker.cc l261 tx_time 20.141367, tti 3404, rnti 70
